,comment,link,date,language,toxicity
85,Ένα ακόμα υπέροχο τραγούδι προστέθηκε Στην πλούσια συλλογή τών επιτυχιών του Νίκου η επιτυχία είναι δεδομένη,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,2.0
86,"Καλησπέρα και καλή ευλογημένη εβδομάδα σε όλους μας ️, ένα ακόμα καψούρικο κομμάτι έβγαλε ο άρχοντας Νίκος Οικονομόπουλος ! Από εχθές το έχω ακούσει πάνω από 50 φορές είμαι πολύ τις καψούρας, σ´ ευχαριστούμε που μας ταξιδεύεις μαζί σου!! ️️",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 8 ημέρες,greek,2.0
87,Φωνάρα ψυχάρα και ήθος το τρίπτηκο της επιτυχίας με αυτά τα 3 δεν έχεις να φοβηθείς τίποτα ,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 9 ημέρες,greek,2.0
88,"Όχι άλλο ένα ακόμα καλό τραγούδι , σορι αλλά μιλάμε για ο.τι καλύτερο έχει πει !!!!!!
Το ""Ωρες μικρές"" του Μαζώ και αυτό μακράν τα καλύτερα των τελευταίων χρόνων!!!! Μπράβο σ όλους!",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,2.0
89,"Απλά ανατρίχιασα!  Το videoklip ""έγραψε"" και έντυσε υπέροχα το υπέροχο τραγούδι χρόνια είχα να συγκινηθω με ελληνικό τραγούδι συγχαρητήρια σε όλους και πιο πολύ στν στιχουργό!!!! Bravissimo",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 10 ημέρες,greek,2.0
90,Μιλάει στα βάθη της ψυχής!Απλά υπέροχο! ,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,english,2.0
91,Το ακούς κλίνεις μάτια και φτιάχνεις το δικό σου παραμύθι με τα  δικά σου λάθη ,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 3 ημέρες,greek,1.0
92,Μιλάς μέσα μου...όσο αναπνέω θα σε ακούω....Για άλλη μια φορά γέμισες την ψυχή μου...υπέροχο τραγούδι...,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,2.0
93,Σ έναν κόσμο γεμάτο δήθεν καλλιτέχνες και τράπερς προσπάθησε να είσαι ο Οικονομόπουλος ,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,2.0
94,Την πρώτη φορά που το ακουσα θυμήθηκα μια παλιά αγαπη που μου άφησε σημάδια από το παρελθόν …τι να πεις για αυτόν τον ύμνο …σε κάνει να θυμασαι οτι αγάπησες και οτι μίσησες …  «στην απομόνωση που μ άφησες Εσυ»,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 12 ημέρες (τροποποιήθηκε),greek,2.0
95,"Το περιμέναμε πως κ πως.
Επιτέλους ένα τραγούδι που αξίζει πολλά!
Συγχαρητήρια σε όλους!",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 10 ημέρες,greek,2.0
96,Έγραψες Νικολάκη για ακόμη μια φορά!!!Δυνατό ζεϊμπέκικο δυνατοί στίχοι!!! ΕΥΓΕΕΕΕΕΕΕ!,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,3.0
97,Πραγματικά στέγνωσες θάλασσες και γκρέμισες Βουνά!!!!!! Είσαι Μοναδικός!,https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες (τροποποιήθηκε),greek,2.0
98,"Ψυχολογε μας!!!! Ό,τι καλύτερο οι συνεδρίες σου! ",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,english,2.0
99,"Τι κομματάρα είναι αυτή ρε Νικόλα ,μας κατέστρεψες .Μπράβο σε  Γρίτση και Σαμπάνη για στίχους και μουσική",https://www.youtube.com/watch?v=b0z_dp5-luQ,πριν από 11 ημέρες,greek,1.0
100,Εσύ άκουσες τη νέα επιτυχία του Νίκου Οικονομόπουλου που μόλις κυκλοφόρησε;;; #EkptotosAggelos --> https://bit.ly/ekptotosaggelos,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 11 ημέρες,greek,1.0
101,"Η μεγαλύτερη ανταμοιβή μου, είναι να βλέπω με πόση αγάπη έχετε αγκαλιάσει το νέο μου τραγούδι! Σας ευχαριστώ! ",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
102,"Ποσο χαίρομαι που στην εποχή της εύκολης και ανουσιας δήθεν μουσικής, υπάρχει κάποιος που μιλάει κατευθείαν στην ψυχή μας με τα τραγούδια του...μπράβο Νικόλα",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,3.0
103,"I discovered the most beautiful language in the world, which I am learning now: 🇬🇷  Ελληνικά!!!....for a Hungarian it is very, very diffult, but your songs make it much more easier, and beautiful. The first song a translated was: Βάλτο τέρμα, and it is still my favorite .Thankfully from🇨🇭",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 8 μήνες (τροποποιήθηκε),english,1.0
104,Nikos never disappoints with every song he releases he is truly amazing!!  Thank you for filling our heart’s and soul’s with so much love  πολύ αγάπη από την Αυστραλία  ,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,2.0
105,"Ευτυχώς που υπάρχει και ο Οικονομόπουλος να μας θυμίζει τι είναι συναίσθημα. Στην εποχή που ζούμε το έχουμε ξεχάσει!!!
(Νίκο πρέπει δεν πρέπει σε ακούω ακόμα)",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
106,Στις εποχές της τράπ.. προσπάθησε να μείνεις ο Οικονομόπουλος  .. !!!,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,3.0
107,"Φωνάρα, ωραίος τύπος, καλλιτέχνης χωρίς υπερβολές, επιλεκτικος στη ζωη κ στην καριερα του... Καλοταξιδο Νικολα, το αξίζεις! ️️️",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος (τροποποιήθηκε),greek,2.0
108,"Очень красивая песня, трогает душу и заставляет сердце биться сильнее! Привет из России!🇷🇺",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 10 μήνες,english,1.0
109,"Κάποιος έγραψε ότι η μουσική είναι όσα θέλει να πει η καρδιά.
Κάποιος ένιωσε ότι η καρδιά μπορεί να τραγουδήσει.
Και τότε γεννήθηκε ο Νίκος Οικονομόπουλος...
Ο απόλυτος τραγουδιστής του πονεμένου έρωτα της τελευταίας δεκαετίας σε ένα ακόμη μεγάλο τραγούδι.
Διαβάστε περισσότερα",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
110,"Greetings from Tirana, Albania! CONGRATULATIONS MAESTRO NIKOS! POLI OREA! Evkaristo para poli MAESTRO NIKOS! Thank you for the beauty of your performance,  for your amazing voice , for the enjoyment! Thank you MAESTRO NIKO for the high professionalism and love for your work  ! You are the best ! Hugs Sofia",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,1.0
111,This guy is so underrated he deserve to go international️,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,1.0
112,"Όσο και να έχουμε χαθεί, η ζωή ξανά θα μας ενώνει

Και η μεταξύ μας επαφή, πάντα την καρδιά μας θα παγώνει...",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 10 μήνες,greek,2.0
113,"Piękny język, i piękna piosenka, pozdrowienia z Polski!",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 3 μήνες (τροποποιήθηκε),english,1.0
114,Κλείνεις τα μάτια και η μια στιγμή διαδέχεται την άλλη...Οικονομόπουλε  τραγουδάς τα αισθήματα του καθένα ξεχωριστά και όλων μαζί ταυτόχρονα..Στεφανία ακόμα εδώ~,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος (τροποποιήθηκε),greek,2.0
115,"ΠΡΈΠΕΙ ΔΕΝ ΠΡΈΠΕΙ ΑΛΉΘΕΙΑ ΜΟΥ ΛΕΊΠΕΙΣ! Εάν κι εσύ βλέπεις τον άνθρωπο που αγαπάς μια εβδομάδα ανά 2 Χρόνια τότε σίγουρα μπορείς να νιώσεις τους στίχους αυτού του τραγουδιού...
Μπράβο ρε Νίκο ",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 5 μήνες,greek,2.0
116,"Υπέροχος όπως πάντα ο Ν. Οικονομόπουλος!!! Καλοτάξιδο!!! Ποιός μπορεί να πεί τι πρέπει και τι δεν πρέπει? Ακούω πάντα την ️ μου, γιατί μόνο εκείνη ξέρει...",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,1.0
117,"Όσο και να έχουμε χαθεί, η ζωή ξανά θα μας ενώνει,

Και η μεταξύ μας επαφή, πάντα την καρδιά μας θα παγώνει.
ΔΕΝ ΓΙΝΕΤΑΙ ΝΑ ΜΗΝ ΣΕ ΑΓΓΙΞΕΙ!
ΕΞΑΙΡΕΤΙΚΗ ΔΟΥΛΕΙΑ ΑΠΌ ΟΛΟΥΣ ΠΟΛΛΑ ΜΠΡΑΒΟ",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
118,πολλά μπράβο σε μια διαχρονικά ποιοτική και εξαιρετική φωνή! ΝΙΚΟΣ ΟΙΚΟΝΟΜΟΠΟΥΛΟΣ ,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,3.0
119,"αυθέντικος, ταλαντούχος και δεν χάνει ποτέ την ποιότητα του!
δεν είνια τυχαία στην νο1 θέση των αγαπημένων ελλήνων καλλιτεχνών!
ΦΩΝΑΡΑ ΜΑΣ ",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,1.0
120,Not just very handsome but also a very good singer ️,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 10 μήνες,english,1.0
121,Ενα τραγούδι με πάνω απο 4 εκ προβολές αυτό σημαίνει πως η αγάπη του κόσμου δείχνει πως ο κ. Οικονομόπουλος μένει στην ιστορία σε ολες τις ηλικιακές εποχές. Μπράβο σας,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 9 μήνες,greek,3.0
122,"Όσο και να έχουμε χαθεί
η ζωή ξανά θα μας ενώνει
και η μεταξύ μας επαφή
πάντα την καρδιά μας θα παγώνει.",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
123,Τραγουδάς με όλοι σου την ψυχή. Υπέροχο τραγούδι Νίκο!,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 3 μήνες,greek,1.0
124,Stunning as always ️️,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,1.0
125,"Nikos is a great emotional person,the song is beautiful with a lot of emotion.
Greetings from Belgrade_Serbia️️️",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 μήνα,english,1.0
126,The voice!!!,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 ημέρα,english,1.0
127,Τι κομμάτι είναι αυτό. Πρεπει δε πρεπει. Και η φωνή σου το απογείωσε. Σε ευχαριστούμε για αυτά που μας δίνεις,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 3 μήνες,greek,1.0
128,Παρά πολύ ωραίο τραγούδι από τον καλύτερο ερμηνευτή Χίλια μπράβο στα ταλαντούχα παιδιά  Σαντικαι και Βαξαβανελη όπως επίσης και στο Nick Mariano για το τέλειο  κινηματογραφικο βιντεοκλίπ και σε όλη την ομαδα.,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος (τροποποιήθηκε),greek,2.0
129,Νίκο η μεγαλύτερη ανταμοιβή μας είναι που υπάρχεις στην ζωή μας μέσα από τις απίστευτες ερμηνείες των τραγουδιών σου.,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,1.0
130,Τα τζάμια κατο και τα ηχεία τέρμα με αυτό το αριστούργημα του Νικου Οικου!,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
131,Ένα τραγούδι ακόμα με σίγουρη επιτυχια! Καλοταξιδο αστέρι μου!,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,2.0
132,"Έχεις πάρα πολλή ωραία φωνή. Φωνάρα. Τραγουδάς με όλοι σου την ψυχή. Αυτό που σε κάνει σπάνιο παιδί και ξεχωρίζεις πολλή είναι η ευαισθησία σου, το λογικό σκεπτικό σου και η μεγάλη πίστη σου στον Θεό. Μην αλλάξεις ποτέ. Καλή τύχη να έχεις στα επαγγελματικά και προσωπικά σου",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 3 μήνες (τροποποιήθηκε),greek,1.0
133,Очень красивая песня! Слушаю несколько раз подряд! ,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 μήνα,english,1.0
134,WE LOVE GREEK MUSIC ,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,english,1.0
135,"Άλλο ένα υπέροχο τραγούδι!!!Ερμηνεία για ακόμα μια φορά!!!!Συγχαρητήρια,  καλοτάξιδο!",https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 1 έτος,greek,2.0
136,Η τεράστια φωνή σου και η ταπεινοτητα σου είναι αυτό που κερδίζει στο να γίνονται επιτυχίες τα τραγούδια σου Καλοτάξιδο ,https://www.youtube.com/watch?v=-LYA5S7JszU,πριν από 7 μήνες,greek,1.0
